#Parameters = {h=1.5; l=55; n=11.5; w=50; wp=3; x=13}
#"Frequency / GHz"	"S1,1 (18) [Magnitude / dB]"
#----------------------------------------------
1.0000000000000	-0.42779409932977
1.0089999437332	-0.43539291564933
1.0180000066757	-0.44461045398139
1.0269999504089	-0.45547806301066
1.0360000133514	-0.46803310033213
1.0449999570847	-0.48230622730525
1.0540000200272	-0.49833196279700
1.0629999637604	-0.51614744699708
1.0720000267029	-0.53578381389550
1.0809999704361	-0.55727730204866
1.0900000333786	-0.58066301770076
1.0989999771118	-0.60597668529045
1.1080000400543	-0.63325528418297
1.1169999837875	-0.66253279693688
1.1260000467300	-0.69385007005779
1.1349999904633	-0.72724015345854
1.1440000534058	-0.76274454670347
1.1529999971390	-0.80040105255859
1.1619999408722	-0.84025023286369
1.1710000038147	-0.88232808600849
1.1799999475479	-0.92668002445811
1.1890000104904	-0.97334472528618
1.1979999542236	-1.0223636062892
1.2070000171661	-1.0737840772281
1.2159999608994	-1.1276458586085
1.2250000238419	-1.1839956617414
1.2339999675751	-1.2428776236436
1.2430000305176	-1.3043370004744
1.2519999742508	-1.3684247267438
1.2610000371933	-1.4351848804043
1.2699999809265	-1.5046684183991
1.2790000438690	-1.5769271801261
1.2879999876022	-1.6520102548945
1.2970000505447	-1.7299700171212
1.3059999942780	-1.8108601778480
1.3150000572205	-1.8947350339018
1.3240000009537	-1.9816497985141
1.3329999446869	-2.0716601639325
1.3420000076294	-2.1648267687138
1.3509999513626	-2.2612041777885
1.3600000143051	-2.3608553846229
1.3689999580383	-2.4638405689685
1.3780000209808	-2.5702218286280
1.3869999647141	-2.6800653111119
1.3960000276566	-2.7934329063928
1.4049999713898	-2.9103935054621
1.4140000343323	-3.0310130008993
1.4229999780655	-3.1553617801947
1.4320000410080	-3.2835089558908
1.4409999847412	-3.4155272790204
1.4500000476837	-3.5514896852543
1.4589999914169	-3.6914698318554
1.4680000543594	-3.8355423956139
1.4769999980927	-3.9837867354615
1.4859999418259	-4.1362803035863
1.4950000047684	-4.2931020673612
1.5039999485016	-4.4543299976087
1.5130000114441	-4.6200488262810
1.5219999551773	-4.7903392740885
1.5310000181198	-4.9652834928151
1.5399999618530	-5.1449634798976
1.5490000247955	-5.3294627128473
1.5579999685287	-5.5188625008379
1.5670000314713	-5.7132444150600
1.5759999752045	-5.9126862836055
1.5850000381470	-6.1172667840607
1.5939999818802	-6.3270574282213
1.6030000448227	-6.5421255934363
1.6119999885559	-6.7625371270578
1.6210000514984	-6.9883446555607
1.6299999952316	-7.2195936579114
1.6390000581741	-7.4563163966387
1.6480000019073	-7.6985294804248
1.6569999456406	-7.9462337766956
1.6660000085831	-8.1994028722344
1.6749999523163	-8.4579870990827
1.6840000152588	-8.7218991137400
1.6929999589920	-8.9910110149720
1.7020000219345	-9.2651502095443
1.7109999656677	-9.5440796111480
1.7200000286102	-9.8274972740764
1.7289999723434	-10.115014955410
1.7380000352859	-10.406153206849
1.7469999790192	-10.700314136069
1.7560000419617	-10.996771734653
1.7649999856949	-11.294647937132
1.7740000486374	-11.592898684295
1.7829999923706	-11.890288081677
1.7920000553131	-12.185368072637
1.8009999990463	-12.476476653752
1.8099999427795	-12.761714206446
1.8190000057220	-13.038951261505
1.8279999494553	-13.305842947462
1.8370000123978	-13.559855692779
1.8459999561310	-13.798319256939
1.8550000190735	-14.018501308714
1.8639999628067	-14.217699539269
1.8730000257492	-14.393357779417
1.8819999694824	-14.543192672084
1.8910000324249	-14.665321106953
1.8999999761581	-14.758375807084
1.9090000391006	-14.821597175701
1.9179999828339	-14.854882245908
1.9270000457764	-14.858790955541
1.9359999895096	-14.834511357924
1.9450000524521	-14.783769880753
1.9539999961853	-14.708725921930
1.9630000591278	-14.611846764432
1.9720000028610	-14.495781573565
1.9809999465942	-14.363230799584
1.9900000095367	-14.216858928558
1.9989999532700	-14.059211452933
2.0079998970032	-13.892656163261
2.0169999599457	-13.719353145457
2.0260000228882	-13.541228708703
2.0350000858307	-13.359980143113
2.0439999103546	-13.177077667553
2.0529999732971	-12.993781183265
2.0620000362396	-12.811156101126
2.0710000991821	-12.630089586885
2.0799999237061	-12.451315379510
2.0889999866486	-12.275434423152
2.0980000495911	-12.102926502656
2.1070001125336	-11.934172524158
2.1159999370575	-11.769464741859
2.1250000000000	-11.609029242567
2.1340000629425	-11.453022563455
2.1429998874664	-11.301555176209
2.1519999504089	-11.154695861848
2.1610000133514	-11.012471250671
2.1700000762939	-10.874885005364
2.1789999008179	-10.741914898978
2.1879999637604	-10.613517969776
2.1970000267029	-10.489636424800
2.2060000896454	-10.370198932391
2.2149999141693	-10.255120377942
2.2239999771118	-10.144313901791
2.2330000400543	-10.037682793244
2.2420001029968	-9.9351233143623
2.2509999275208	-9.8365284433228
2.2599999904633	-9.7417914942612
2.2690000534058	-9.6508023023882
2.2780001163483	-9.5634466425209
2.2869999408722	-9.4796116829722
2.2960000038147	-9.3991861595755
2.3050000667572	-9.3220552329006
2.3139998912811	-9.2481064684675
2.3229999542236	-9.1772257816156
2.3320000171661	-9.1093016329026
2.3410000801086	-9.0442229252153
2.3499999046326	-8.9818803162630
2.3589999675751	-8.9221649185691
2.3680000305176	-8.8649659678686
2.3770000934601	-8.8101785838530
2.3859999179840	-8.7576976220849
2.3949999809265	-8.7074181130351
2.4040000438690	-8.6592363787616
2.4130001068115	-8.6130527313637
2.4219999313354	-8.5687642322243
2.4309999942780	-8.5262735298005
2.4400000572205	-8.4854829523847
2.4489998817444	-8.4462971922118
2.4579999446869	-8.4086216130745
2.4670000076294	-8.3723628741302
2.4760000705719	-8.3374326384043
2.4849998950958	-8.3037381047472
2.4939999580383	-8.2711949140614
2.5030000209808	-8.2397151982620
2.5120000839233	-8.2092168355104
2.5209999084473	-8.1796184433594
2.5299999713898	-8.1508408403353
2.5390000343323	-8.1228055831710
2.5480000972748	-8.0954379081825
2.5569999217987	-8.0686639934314
2.5659999847412	-8.0424170456928
2.5750000476837	-8.0166252658414
2.5840001106262	-7.9912275901607
2.5929999351501	-7.9661564827202
2.6019999980927	-7.9413558273837
2.6110000610352	-7.9167679954797
2.6199998855591	-7.8923380631741
2.6289999485016	-7.8680156797472
2.6380000114441	-7.8437515660586
2.6470000743866	-7.8194986284839
2.6559998989105	-7.7952204916623
2.6649999618530	-7.7708703485957
2.6740000247955	-7.7464186081935
2.6830000877380	-7.7218271831211
2.6919999122620	-7.6970697241717
2.7009999752045	-7.6721168340087
2.7100000381470	-7.6469452210081
2.7190001010895	-7.6215354106006
2.7279999256134	-7.5958673280318
2.7369999885559	-7.5699280976178
2.7460000514984	-7.5437038155818
2.7550001144409	-7.5171856763521
2.7639999389648	-7.4903671532355
2.7730000019073	-7.4632432394788
2.7820000648499	-7.4358138039631
2.7909998893738	-7.4080768206396
2.7999999523163	-7.3800377886475
2.8090000152588	-7.3517017302695
2.8180000782013	-7.3230749734697
2.8269999027252	-7.2941679222032
2.8359999656677	-7.2649904138728
2.8450000286102	-7.2355552898532
2.8540000915527	-7.2058758900019
2.8629999160767	-7.1759679016848
2.8719999790192	-7.1458498694373
2.8810000419617	-7.1155371133625
2.8900001049042	-7.0850493967659
2.8989999294281	-7.0544069409544
2.9079999923706	-7.0236291397772
2.9170000553131	-6.9927380444669
2.9260001182556	-6.9617531418230
2.9349999427795	-6.9306983213286
2.9440000057220	-6.8995938216958
2.9530000686646	-6.8684625920415
2.9619998931885	-6.8373264053977
2.9709999561310	-6.8062080959419
2.9800000190735	-6.7751292628760
2.9890000820160	-6.7441100591426
2.9979999065399	-6.7131722567460
3.0069999694824	-6.6823382620305
3.0160000324249	-6.6516257847694
3.0250000953674	-6.6210564060851
3.0339999198914	-6.5906479816066
3.0429999828339	-6.5604201256510
3.0520000457764	-6.5303887669573
3.0610001087189	-6.5005714672317
3.0699999332428	-6.4709842231278
3.0789999961853	-6.4416404226775
3.0880000591278	-6.4125564252503
3.0969998836517	-6.3837446497276
3.1059999465942	-6.3552152505920
3.1150000095367	-6.3269817462396
3.1240000724792	-6.2990537769073
3.1329998970032	-6.2714393060142
3.1419999599457	-6.2441465472994
3.1510000228882	-6.2171830054482
3.1600000858307	-6.1905545955729
3.1689999103546	-6.1642658779588
3.1779999732971	-6.1383186436532
3.1870000362396	-6.1127176470846
3.1960000991821	-6.0874660237315
3.2049999237061	-6.0625621802024
3.2139999866486	-6.0380061012773
3.2230000495911	-6.0137950624823
3.2320001125336	-5.9899288419344
3.2409999370575	-5.9664023791560
3.2500000000000	-5.9432131385150
3.2590000629425	-5.9203546901687
3.2679998874664	-5.8978195658987
3.2769999504089	-5.8756032059962
3.2860000133514	-5.8536962225919
3.2950000762939	-5.8320903945416
3.3039999008179	-5.8107755802466
3.3129999637604	-5.7897422600017
3.3220000267029	-5.7689782473917
3.3310000896454	-5.7484744797193
3.3399999141693	-5.7282163771290
3.3489999771118	-5.7081920395590
3.3580000400543	-5.6883872187807
3.3670001029968	-5.6687894523961
3.3759999275208	-5.6493841892730
3.3849999904633	-5.6301541670585
3.3940000534058	-5.6110875365930
3.4030001163483	-5.5921664037270
3.4119999408722	-5.5733770619180
3.4210000038147	-5.5547008526750
3.4300000667572	-5.5361267789622
3.4389998912811	-5.5176323197271
3.4479999542236	-5.4992057413290
3.4570000171661	-5.4808279570885
3.4660000801086	-5.4624850147431
3.4749999046326	-5.4441603139449
3.4839999675751	-5.4258370520076
3.4930000305176	-5.4075008191639
3.5020000934601	-5.3891343669860
3.5109999179840	-5.3707247208994
3.5199999809265	-5.3522546127832
3.5290000438690	-5.3337123162003
3.5380001068115	-5.3150824089335
3.5469999313354	-5.2963531067324
3.5559999942780	-5.2775106978774
3.5650000572205	-5.2585432103866
3.5739998817444	-5.2394403322701
3.5829999446869	-5.2201895880005
3.5920000076294	-5.2007840826052
3.6010000705719	-5.1812129078901
3.6099998950958	-5.1614679651621
3.6189999580383	-5.1415422164661
3.6280000209808	-5.1214302083347
3.6370000839233	-5.1011245525767
3.6459999084473	-5.0806229556372
3.6549999713898	-5.0599213945271
3.6640000343323	-5.0390176185708
3.6730000972748	-5.0179111896766
3.6819999217987	-4.9965994829648
3.6909999847412	-4.9750871067548
3.7000000476837	-4.9533733453291
3.7090001106262	-4.9314611392834
3.7179999351501	-4.9093531816330
3.7269999980927	-4.8870582490319
3.7360000610352	-4.8645804309144
3.7449998855591	-4.8419262787398
3.7539999485016	-4.8191032109877
3.7630000114441	-4.7961238959835
3.7720000743866	-4.7729947091492
3.7809998989105	-4.7497303490350
3.7899999618530	-4.7263392607261
3.7990000247955	-4.7028368707293
3.8080000877380	-4.6792330750550
3.8169999122620	-4.6555473017329
3.8259999752045	-4.6317911301530
3.8350000381470	-4.6079825493370
3.8440001010895	-4.5841358745905
3.8529999256134	-4.5602707675838
3.8619999885559	-4.5364049380371
3.8710000514984	-4.5125542750848
3.8800001144409	-4.4887413336771
3.8889999389648	-4.4649827546893
3.8980000019073	-4.4412985917996
3.9070000648499	-4.4177108952414
3.9159998893738	-4.3942391889407
3.9249999523163	-4.3709022265953
3.9340000152588	-4.3477252502870
3.9430000782013	-4.3247238306692
3.9519999027252	-4.3019249942573
3.9609999656677	-4.2793457806941
3.9700000286102	-4.2570110819650
3.9790000915527	-4.2349396081096
3.9879999160767	-4.2131517288618
3.9969999790192	-4.1916744054537
4.0060000419617	-4.1705241318116
4.0149998664856	-4.1497239382888
4.0240001678467	-4.1292942424830
4.0329999923706	-4.1092561921676
4.0419998168945	-4.0896299781207
4.0510001182556	-4.0704374812122
4.0599999427795	-4.0516973057659
4.0689997673035	-4.0334282666785
4.0780000686646	-4.0156512606926
4.0869998931885	-3.9983840091417
4.0960001945496	-3.9816488865717
4.1050000190735	-3.9654606004270
